model_id,N_split,i,label,model_type,roc_auc,k,precision,recall,accuracy,params,predictors
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.1,0.3739470517448857,0.14351691490590002,0.71423844048013,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.2,0.37454873646209386,0.28749567024593004,0.689269275894227,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.3,0.3661251504211793,0.42154485625216487,0.6591257784061851,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.4,0.3558212996389892,0.5462417734672671,0.6241087813242682,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.5,0.3418772563176895,0.6560443366816765,0.581330284889143,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.6,0.3276674689129563,0.7545318092599007,0.5326554556120454,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.7,0.31115695375623176,0.8359311857753147,0.4750759604103366,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.8,0.2964049338146811,0.910056575453181,0.4137059655245029,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,0.9,0.2796162588581361,0.9658238078743794,0.3427694714358774,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-30,0,30,not_funded_wi_60d,ET,0.6393711501358136,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.1,0.3916967509025271,0.15032906130931764,0.7177882735176438,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.2,0.38116726835138387,0.2925759150213601,0.6919166090069493,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.3,0.3738467709586843,0.4304352846091675,0.663758611353449,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.4,0.3595818291215403,0.5520147788938922,0.6271171144069071,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.5,0.3441034897713598,0.6603163606973791,0.5835564513702958,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.6,0.3284195748094665,0.7562637108878882,0.533557955536837,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.7,0.31257521058965104,0.8397413693568871,0.47706146024487833,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.8,0.29696901323706376,0.9117884770811685,0.4146084654492945,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,0.9,0.28008423586040915,0.9674402493938344,0.34361180469901625,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-31,0,31,not_funded_wi_60d,ET,0.6448061129786087,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.1,0.3074608904933815,0.11800023092021707,0.700941608254866,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.2,0.3000902527075812,0.23034291652234154,0.6594867783761018,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.3,0.29973926995587646,0.34511026440364856,0.619295448392046,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.4,0.3015944645006017,0.4629950352153331,0.5807286182726151,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.5,0.300661853188929,0.5769541623369125,0.5401161216569899,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.6,0.30049137585238667,0.6919524304352846,0.5000451249962395,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.7,0.30002578648788036,0.8060270176653966,0.4594927950422671,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.8,0.2990373044524669,0.918138783050456,0.41791763184019737,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,0.9,0.27837946249498596,0.9615517838586768,0.34054330495472457,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-32,0,32,not_funded_wi_60d,AB,0.5797576422801578,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'algorithm': 'SAMME', 'n_estimators': 1}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.1,0.398014440433213,0.15275372358850017,0.7190517734123523,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.2,0.38748495788206977,0.2974252395797252,0.6944436087963659,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.3,0.37645407139991977,0.4334372474310126,0.6653229445564213,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.4,0.3624398315282792,0.5564022630181272,0.6294034475497127,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.5,0.34645006016847174,0.6648193049301466,0.5859029511747541,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.6,0.33017448856799037,0.7603048146865258,0.5356637886946842,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.7,0.3151538593776861,0.8466689758688373,0.48067145994404503,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.8,0.29952617328519854,0.9196397644613786,0.4186997984416835,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,0.9,0.28202299772696887,0.9741369356887195,0.34710147107487743,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-33,0,33,not_funded_wi_60d,AB,0.6513773385721596,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'algorithm': 'SAMME', 'n_estimators': 10}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.1,0.4214801444043321,0.16175961205403533,0.7237447730212689,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.2,0.39771359807460893,0.30527652695993535,0.6985349417887549,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.3,0.38106698756518254,0.4387484124235077,0.668090610992449,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.4,0.36401925391095064,0.5588269252973098,0.6306669474444211,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.5,0.3457280385078219,0.6634337836277566,0.5851809512349208,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.6,0.33192940232651424,0.7643459184851634,0.5377696218525315,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.7,0.31747464328691766,0.8529038217295924,0.483920459673295,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.8,0.30012785800240677,0.9214871261978986,0.41966246502812793,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,0.9,0.28208985158443645,0.9743678559057846,0.34722180439818295,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-34,0,34,not_funded_wi_60d,AB,0.6571517978191097,1.0,0.26055172828735595,1.0,0.26055172828735595,"{'algorithm': 'SAMME', 'n_estimators': 100}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-35,0,35,not_funded_wi_60d,AB,0.6565962317728745,0.1,0.42448856799037304,0.16291421313936036,0.7243464396377967,"{'algorithm': 'SAMME', 'n_estimators': 1000}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-35,0,35,not_funded_wi_60d,AB,0.6565962317728745,0.2,0.39951865222623345,0.30666204826232535,0.6992569417285882,"{'algorithm': 'SAMME', 'n_estimators': 1000}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-35,0,35,not_funded_wi_60d,AB,0.6565962317728745,0.3,0.3824709185720016,0.4403648539429627,0.668932944255588,"{'algorithm': 'SAMME', 'n_estimators': 1000}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
0-35,0,35,not_funded_wi_60d,AB,0.6565962317728745,0.4,0.36589951865222625,0.5617134280106223,0.6321711139857406,"{'algorithm': 'SAMME', 'n_estimators': 1000}","['school_city', 'school_state', 'school_metro', 'school_district', 'school_county', 'school_charter', 'school_magnet', 'teacher_prefix', 'primary_focus_subject', 'primary_focus_area', 'secondary_focus_subject', 'secondary_focus_area', 'resource_type', 'poverty_level', 'grade_level', 'total_price_including_optional_support', 'students_reached', 'eligible_double_your_impact_match']"
